id,name,brewery_type,address_1,address_2,city,state_province,postal_code,country,phone,website_url,longitude,latitude
,Braumanufaktur Lippert,,77 Bamberger Straße,,Lichtenfels,Bayern,96215,Germany,+49 9571 9480817,http://www.braumanufaktur-lippert.de,11.0515598,50.138872
,Kürzdörfer,,8 Brauhausgasse,,Creußen,Bayern,95473,Germany,+49 160 91978835,http://www.brauerei-kuerzdoerfer.de,11.534404,49.8301649
,Hellmuth,,14 Wiesen,,Bad Staffelstein,Bayern,96231,Germany,+49 9573 4395,http://www.gasthaus-hellmuth.de,10.9499288,50.0961345
,Staffelberg-Bräu,,7 Mühlteich,,Bad Staffelstein,Bayern,96231,Germany,+49 9573 5925,http://www.staffelberg-braeu.de,11.0241054,50.07883289999999
,Thomann,,5 Altmainstraße,,Bad Staffelstein,Bayern,96231,Germany,+49 9573 9688300,http://www.gasthaus-thomann.de,10.9517464,50.0962857
,Bräu z'Loh,,7 Loh,,Dorfen,Bayern,84405,Germany,+49 8082 442,http://www.braeuzloh.de,12.2172716,48.2656576
,Bürgerliches Brauhaus,,99 Hauptstraße,,Wiesen,Bayern,63831,Germany,+49 6096 373,http://www.brauhaus-wiesen.de,9.363306099999999,50.1133555
,Späth-Bräu,,3 Pfarrweg,,Lohberg,Bayern,93470,Germany,+49 9943 7799880,http://www.osser-bier.de,13.1055045,49.1746408
,Hölzlein,,13 Ellertalstraße,,Litzendorf,Bayern,96123,Germany,+49 9505 357,http://www.brauerei-hoelzlein.de,11.044932,49.9165066
,Stallbauer,,12 Wiesmühl,,Engelsberg,Bayern,84549,Germany,,http://www.brauerei-stallbauer.de,12.566108,48.105877
,Reh,,36 Ellertalstraße,,Litzendorf,Bayern,96123,Germany,+49 9505 210,http://www.reh-bier.de,11.0503522,49.9161267
,Ke,,2 Alfred-Stumpf-Straße,,Lohr am Main,Bayern,97816,Germany,+49 9352 7328,http://www.keiler-brauhaus.de,9.571358199999999,49.9947533
,Wolframstub'n,,10 Hauptstraße,,Windischeschenbach,Bayern,92670,Germany,+49 9681 1241,http://www.zoiglbrauerei.de,12.1552348,49.80205110000001
,Hofmark,,15 Hofmarkstraße,,Traitsching,Bayern,93455,Germany,+49 9971 3301,http://www.hofmark-bier.de,12.6396994,49.1668282
,Würth,,7 Bahnhofstraße,,Windischeschenbach,Bayern,92670,Germany,+49 9681 1220,http://www.brauerei-wuerth.de,12.1594352,49.7980848
,Brauschmiede,,2a Schmiedgasse,,Mainbernheim,Bayern,97350,Germany,,http://www.brauschmie.de,10.216905,49.7116463
,Wolfshöher,,3 Wolfshöhe,,Neunkirchen am Sand,Bayern,91233,Germany,+49 9153 4040,http://www.wolfshoeher.de,11.3267471,49.5447072
,Ziegler Bräu,,22 Scharfstraße,,Mainburg,Bayern,84048,Germany,+49 8751 1470,http://www.ziegler-braeu-mainburg.de,11.7890128,48.6418755
,Urban Chestnut,,Am-Brunnen 2,,Wolnzach,Bavaria,85283,Germany,,http://www.urbanchestnut.de,,
,Brauerei Mainstockeim,,3 Untere Brunnengasse,,Mainstockheim,Bayern,97320,Germany,,http://www.brauerei-mainstockheim.de,10.1512373,49.7717061
,Bayerische-Böhmische Brauhaus,,1 Schloßplatz,,Tegernsee,Bayern,83684,Germany,+49 8022 18020,https://www.brauhaus-tegernsee.de/,11.7564449,47.70781059999999
,Maisach,,24 Hauptstraße,,Maisach,Bayern,82216,Germany,+49 8141 395570,http://www.brauerei-maisach.de,11.2635393,48.2169755
,Malerbräu,,9a Kirchstraße,,Schwarzach bei Nabburg,Bayern,92548,Germany,,https://malerfinder.de/schwarzach-bei-nabburg/7143-malerbraeu,12.1661943,49.4087391
,Hönicka-Bräu,,31 Hofer Straße,,Wunsiedel,Bayern,95632,Germany,+49 9232 2044,http://www.hoenicka.de/start.htm,11.9961568,50.0415749
,Hartmann,,26 Fränkische-Schweiz-Straße,,Scheßlitz,Bayern,96110,Germany,+49 9542 920300,http://www.brauerei-hartmann.de,11.0898405,49.9791286
,Mariensteiner Brauhaus,,10 Paul-Deuringer-Weg,,Waakirchen,Bayern,83666,Germany,+49 8021 5042783,http://www.mariensteiner-brauhaus.de,11.6838707,47.751508
,Brauhaus,,17 Jägerstraße,,Würzburg,Bayern,97082,Germany,+49 931 42970,http://www.brauhausbar.de,9.9148122,49.7923439
,Schweiger,,26 Ebersberger Straße,,Markt Schwaben,Bayern,85570,Germany,+49 8121 221815,http://www.schweiger-bier.de,11.8690664,48.1874822
,Würzburger Hofbräu,,28 Höchberger Straße,,Würzburg,Bayern,97082,Germany,+49 931 41090,http://www.wuerzburger-hofbraeu.de,9.9144208,49.79181029999999
,Rosenauer Hofbräu,,22 Rosenau,,Marktgraitz,Bayern,96257,Germany,+49 9574 5083222,http://www.rosenauer-hofbraeu.de,11.2019975,50.1807393
,Felsenkeller,,33 Lengfurter Straße,,Marktheidenfeld,Bayern,97828,Germany,+49 9391 5424,http://www.felsenkeller-marktheidenfeld.de,9.5949852,49.8379987
,Schloßbrauerei Schwarzfischer,,1 Oberzeller Straße,,Zell,Bayern,93199,Germany,+49 9468 325,http://www.schlossbrauerei-schwarzfischer.de,12.4108333,49.14333329999999
,Martinsbräu,,4 Georg-Mayr-Straße,,Marktheidenfeld,Bayern,97828,Germany,+49 9391 50080,http://www.martinsbraeu.de,9.6010046,49.848793
,Friedel,,1 Höchstadter Straße,,Höchstadt an der Aisch,Bayern,91315,Germany,+49 9502 209,,10.8937851,49.7607521
,Nothhaft,,30 Ottostraße,,Marktredwitz,Bayern,95615,Germany,+49 9231 2077,http://www.brauerei-nothhaft.de,12.086418,49.999215
,Seelmann,,18 Zettmannsdorfer Hauptstraße,,Schönbrunn im Steigerwald,Bayern,96185,Germany,+49 9546 595990,http://www.brauerei-seelmann.de,10.6553988,49.8665976
,Kesselring,,13 Leithenbukweg,,Marktsteft,Bayern,97342,Germany,+49 9332 50630,http://www.kesselring-bier.de,10.1376365,49.6994147
,Hechtbräu,,59 Zimmern,,Pappenheim,Bayern,91788,Germany,+49 9143 212569,http://www.hechtbraeu-zimmern.de,10.98369,48.92698
,Hartleb,,9 Herrenstraße,,Maroldsweisach,Bayern,96126,Germany,+49 9532 240,https://de-de.facebook.com/pages/Hartleb-Irmgard-Gastst%C3%A4tte-Brauerei/158561980838544,10.6607834,50.1966511
,Schober,,2 Saarbrückener Straße,,Zirndorf,Bayern,90513,Germany,+49 911 604658,,10.9609851,49.4447341
,Zirndorfer,,8-10 Rote Straße,,Zirndorf,Bayern,90513,Germany,+49 911 48068357,http://www.zirndorfer.de,10.9552309,49.44285259999999
,Meckatzer Löwenbräu,,10 Meckatz,,Heimenkirch,Bayern,88178,Germany,+49 8381 5040,http://www.meckatzer.de,9.8884815,47.6308829
,Schwarzbräu,,6 Marktplatz,,Zusmarshausen,Bayern,86441,Germany,+49 8291 880,http://www.schwarzbraeu.de,10.597849,48.39946
,Bräuhaus Melkendorf,,13 Otterbachstraße,,Litzendorf,Bayern,96123,Germany,,https://www.brandholz-brauerei.de/,11.0315904,49.8996122
,Quartier-Bier,,183 Oranienstraße,Aufgang C,Berlin,Berlin,10999,Germany,+49 30 69599123,http://www.quartier-bier.com,13.4199292,52.5002046
,Brewer's Tribute,,41 Zur Alten Börse,,Berlin,Berlin,12681,Germany,+49 30 55571267,http://www.brewerstribute.de,13.5249891,52.5159568
,Lemke am Schloß Charlottenburg,,1 Luisenplatz,,Berlin,Berlin,10585,Germany,+49 30 30878979,http://www.brauhaus-lemke.com/index.php?area=2,13.2998062,52.5199784
,Hops & Barley,,22/23 Wühlischstraße,,Berlin,Berlin,10245,Germany,+49 30 29367534,http://www.hopsandbarley-berlin.de,13.4606998,52.5089972
,Flessa Br,,39 Petersburger Straße,,Berlin,Berlin,10249,Germany,+49 30 23409269,http://www.brauerei-flessa.de,13.4505708,52.52288129999999
,Circus Hostel Brewing,,1a Weinbergsweg,,Berlin,Berlin,10119,Germany,+49 30 20003939,http://www.circus-berlin.de,13.4019406,52.5301079
,Holzmarkt Brauerei,,25 Holzmarktstraße,,Berlin,Berlin,10243,Germany,+49 30 47361686,http://www.holzmarkt-brauerei.de,13.4268548,52.51154349999999
,Georgbræu,,4 Spreeufer,,Berlin,Berlin,10178,Germany,+49 30 2424244,http://www.georgbraeu.de,13.4055038,52.5165548
,Lemke am Alex,,Dircksenstraße,,Berlin,Berlin,10178,Germany,+49 30 24728727,http://www.lemke.berlin,13.404724,52.5232756
,Schalander,,99 Revaler Straße,haus 9,Berlin,Berlin,10245,Germany,,http://hausbrauerei-berlin.de/,13.456801,52.507079
,Lemke am Hackeschen Markt,,Dircksenstraße,,Berlin,Berlin,10178,Germany,+49 30 24728727,http://www.brauhaus-lemke.com/index.php?area=1,13.404724,52.5232756
,Straßenbräu,,30 Neue Bahnhofstraße,,Berlin,Berlin,10245,Germany,+49 30 55527550,http://www.strassenbraeu.de,13.4693127,52.5055415
,Marcus-Bräu,,1-3 Münzstraße,,Berlin,Berlin,10178,Germany,+49 30 2476985,http://www.brau-dein-bier.de,13.409178,52.523963
,Zukunft Ostkreuz,,68 Alt-Stralau,,Berlin,Berlin,10245,Germany,+49 176 57861079,http://www.zukunft-ostkreuz.de,13.4659139,52.4975412
,Pfefferbräu,,176 Schönhauser Allee,,Berlin,Berlin,10119,Germany,+49 30 233289800,http://www.pfefferbraeu.de,13.4118118,52.5314979
,CraftZentrum,,21 Telegrafenweg,,Berlin,Berlin,13599,Germany,+49 171 5611352,http://www.craftzentrum.berlin,13.2230956,52.5421731
,Brewbaker,,29 Ackerstraße,,Berlin,Berlin,10115,Germany,+49 30 48477770,http://www.brewbaker.de,13.395794,52.5328642
,Berliner-Kindl-Schultheiss,,66-69 Indira-Gandhi-Straße,,Berlin,Berlin,13053,Germany,+49 30 96090,http://www.schultheiss.de,13.469868,52.5425763
,Einbar,,185 Oranienstraße,,Berlin,Berlin,10999,Germany,,http://www.einbarbrauerei.com,13.421101,52.500657
,Brauerei Heldenblut,,22/23 Wühlischstraße,,Berlin,Berlin,10245,Germany,+49 30 29367534,http://www.brauerei-heldenblut.de,13.4606998,52.5089972
,Berliner Berg Brauerei,,39 Treptower Straße,,Berlin,Berlin,12059,Germany,+49 30 64435906,http://www.berlinerberg.com,13.4580395,52.4847416
,Schloßplatzbrauerei,,24 Grünstraße,,Berlin,Berlin,12555,Germany,+49 176 63226876,http://www.schlossplatzbrauerei.de,13.5744228,52.44462
,Brauhaus Neulich,,20 Selchower Straße,,Berlin,Berlin,12049,Germany,+49 30 60945646,http://www.brauhaus-neulich.de,13.4199255,52.4784257
,BRLO,,16 Schöneberger Straße,,Berlin,Berlin,10963,Germany,+49 30 55577606,http://www.brlo.de,13.3737,52.5001966
,Privatbrauerei am Rollberg,,3 Am Sudhaus,,Berlin,Berlin,12053,Germany,+49 30 68084577,http://rollberger.de,13.4306631,52.4794237
,Heidenpeters,,42-43 Eisenbahnstraße,,Berlin,Berlin,10997,Germany,+49 176 22291688,http://www.heidenpeters.de,13.4317195,52.5019629
,Two Fellas,,30 Mühlenstraße,,Berlin,Berlin,13187,Germany,+49 1573 7293523,http://www.twofellas.beer,13.4091429,52.5630081
,Südstern,,69 Hasenheide,,Berlin,Berlin,10967,Germany,+49 30 50945420,http://www.brauhaus-suedstern.de,13.4104848,52.4883456
,Brauhaus in Spandau,,1 Neuendorfer Straße,,Berlin,Berlin,13585,Germany,+49 30 3539070,http://www.brauhaus-spandau.de,13.2066083,52.54071829999999
,Malz & Moritz,,162 Oranienstraße,,Berlin,Berlin,10969,Germany,+49 30 69515911,http://www.malzundmoritz.de,13.4139938,52.5025993
,Eschenbräu,,67 Triftstraße,,Berlin,Berlin,13353,Germany,+49 162 4931915,http://www.eschenbraeu.de,13.3594853,52.5434732
,Stone,,29 Ackerstraße,,Berlin,Berlin,10115,Germany,+49 30 48477770,http://www.berlin.stonebrewing.com,13.395794,52.5328642
,Vagabund,,16-20 Oudenarder Straße,,Berlin,Berlin,13347,Germany,+49 30 45977635,http://www.vagabundbrauerei.de,13.359492,52.5530096
,Bierfabrik,,39 Treptower Straße,,Berlin,Berlin,12059,Germany,+49 30 64435906,http://www.berlinerbierfabrik.com,13.4580395,52.4847416
,Sozietätsbrauerei,,22 Bernauer Straße,,Altlandsberg,Brandenburg,15345,Germany,+49 33438 649011,http://www.schlossgut-altlandsberg.eu,13.7284489,52.56673439999999
,Storch Bier,,1 Rutenberger Straße,,Lychen,Brandenburg,17279,Germany,+49 173 4631245,http://www.storch-bier.de,13.3098564,53.21883520000001
,Burgbräuhaus,,16 Bahnhofstraße,,Bad Belzig,Brandenburg,14806,Germany,+49 33841 449933,http://www.burgbraeuhaus.de,12.587143,52.136917
,Braumanufaktur Marstall Boitzenburg,,5 Templiner Straße,,Boitzenburger Land,Brandenburg,17268,Germany,+49 39889 550005,http://www.boizenburger-bier.de,13.604319,53.2622546
,Barnimer Brauhaus,,4 Am Bahnhof,,Hohenfinow,Brandenburg,16248,Germany,+49 33362 619000,http://www.barnimer-brauhaus.de,13.9280135,52.83050129999999
,Zum Grünen Baum,,4 Templiner Straße,,Boitzenburger Land,Brandenburg,17268,Germany,+49 39889 569995,http://www.boizenburg.de,13.6045343,53.26313219999999
,Erlerbnispark Paaren,,1-3 Gartenstraße,,Schönwalde-Glien,Brandenburg,14621,Germany,+49 33230 740,http://www.erlebnispark-paaren.de,12.9816784,52.6497128
,Privatbrauerei Heymann - Heymische Braukunst,,4 Am Bahnhof,,Hohenfinow,Brandenburg,16248,Germany,+49 33362 619000,http://www.brauerei-heymann.de,13.9280135,52.83050129999999
,Taverna Obscura,,1 Auf der Burg,,Plattenburg,Brandenburg,19339,Germany,+49 38791 568225,http://www.burgkeller-plattenburg.de,12.0303663,52.9581562
,G.Bräu,,2c Ernst-Thälmann-Straße,,Bernau bei Berlin,Brandenburg,16321,Germany,+49 3338 768528,http://www.gbrau.com,13.6349248,52.6620675
,Kneipe Pur,,23A Lewaldstraße,,Brandenburg an der Havel,Brandenburg,14774,Germany,+49 3381 403466,http://www.kneipepur.de,12.4154472,52.4157562
,Prignitzer Hofbräu,,4 Hauptstraße Buchholz,,Pritzwalk,Brandenburg,16928,Germany,+49 3395 304090,http://www.prignitzer-hof.de,12.1820826,53.1202128
,Braumanufaktur,,102 Templiner Straße,,Potsdam,Brandenburg,14473,Germany,+49 33209 217979,http://www.braumanufaktur.de,13.0235965,52.35940369999999
,Krabat,,Leineweberweg,,Burg (Spreewald),Brandenburg,03096,Germany,,http://www.spreewaldhotel-krabat.de,14.1348814,51.8302931
,Hofbrauerei Krongut Bornstedt,,6-7 Ribbeckstraße,,Potsdam,Brandenburg,14469,Germany,+49 331 550650,http://www.krongut-bornstedt.de,13.0302968,52.408103
,Labieratorium,,41a Finsterwalder Straße,,Cottbus,Brandenburg,03048,Germany,,http://www.labieratorium.de,14.3179376,51.746305
,Meierei,,10 Im Neuen Garten,,Potsdam,Brandenburg,14469,Germany,+49 331 7043211,http://www.meierei-potsdam.de,13.0696853,52.4221304
,Kirchers Brauhaus,,42 Brauhausstraße,,Drebkau,Brandenburg,03116,Germany,+49 35602 701,http://www.brauerei-kircher.de,14.22173,51.65822989999999
,Märkische Bierstuben,,49 Große Milower Straße,,Rathenow,Brandenburg,14712,Germany,+49 3385 512886,http://www.maerkische-bierstuben.de,12.3380884,52.5975502
,Finsterwalder Brauhaus,,13 Sonnewalder Straße,,Finsterwalde,Brandenburg,03238,Germany,+49 3531 2286,http://www.finsterwalder-brauhaus.de,13.7057146,51.6365991
,Spreewälder,,53 Dorfstraße,,Schlepzig,Brandenburg,15910,Germany,+49 35472 6620,http://www.spreewaldbrauerei.de,13.8885913,52.0289319
,Frankfurter Brauhaus,,3 Lebuser Chaussee,,Frankfurt (Oder),Brandenburg,15234,Germany,+49 335 6610,http://www.frankfurter-brauhaus.de,14.530693,52.3647122
,Hebenbräu,,143 Mötzower Landstraße,,Brandenburg an der Havel,Brandenburg,14776,Germany,,http://www.facebook.com/Brauhausschmerzke/,12.5794799,52.4348
,Fürstenwalder Rathausbräu,,1 Am Markt,,Fürstenwalde/Spree,Brandenburg,15517,Germany,+49 3361 7600841,http://www.rathausbraeu-fuerstenwalde.de,14.0635512,52.3585387
,Hotel LéonWood,,26 Steindamm,,Senftenberg,Brandenburg,01968,Germany,+49 3573 363000,http://www.hotel-leonwood.de,14.0071912,51.5144518
,Gottfried Bräu,,123 Prenzlauer Chaussee,,Wandlitz,Brandenburg,16348,Germany,+49 172 4554235,http://www.rialto-wandlitz.de,13.4634141,52.7464482
,Uckermärker,,49 Alte Handelsstraße,,Chorin,Brandenburg,16230,Germany,+49 3334 420557,http://www.choriner.de,13.8150373,52.9106027
,Burgwall Bräu,,49 Alte Handelsstraße,,Chorin,Brandenburg,16230,Germany,+49 3334 420557,http://www.choriner.de/,13.8150373,52.9106027
,Knobinger,,68 Zinnaer Vorstadt,,Jüterbog,Brandenburg,14913,Germany,+49 174 6548277,https://de-de.facebook.com/KnobingerBier,13.0852188,51.9946734
,Alte Ölmühle / Herz-Bräu,,52 Bad Wilsnacker Straße,,Wittenberge,Brandenburg,19322,Germany,+49 3877 567994600,http://www.oelmuehle-wittenberge.de,11.7593927,52.9906349
,Zum Rittmeister,,9 Seestraße,,Werder (Havel),Brandenburg,14542,Germany,+49 3327 4646,http://www.zum-rittmeister.de,12.8674,52.4087226
,SchleusenBrauerei,,2b An der Schleuse,,Woltersdorf,Brandenburg,15569,Germany,+49 3362 8862296,http://www.schleusenwirtschaft.de,13.7653654,52.4419459
,Kavalierhäuser,,1 Schloßplatz,,Königs Wusterhausen,Brandenburg,15711,Germany,+49 3375 5665038,http://www.schloss-koenigs-wusterhausen.de,13.6246351,52.2992485
,Kalkofenbrauerei,,1 Am Hafen,,Wriezen,Brandenburg,16269,Germany,+49 33456 2733,http://www.kalkofenbier-wriezen.de,14.13914,52.72501
,Babben,,2 Brauhausgasse,,Lübbenau/Spreewald,Brandenburg,03222,Germany,+49 3542 2126,http://www.babben-bier.de,13.9677778,51.8694444
,Schüttinger,,12-13 Hinter dem Schütting,,Bremen,Bremen,28195,Germany,+49 421 3376633,http://www.schuettinger.de,8.8066459,53.0749157
,Grebhan's Bier,,29A Haferwende,,Bremen,Bremen,28357,Germany,+49 421 3976697,http://www.grebhansbier.com,8.882765899999999,53.1077556
,Union,,12-13 Theodorstraße,,Bremen,Bremen,28219,Germany,+49 421 8982160,http://www.brauerei-bremen.de,8.7931341,53.10045909999999
,Circle 8,,267 Alsterdorfer Straße,,Hamburg,Hamburg,22297,Germany,,http://www.circle8brewery.de,10.006676,53.6080037
,Alles Elbe,,63 Hein-Hoyer-Straße,,Hamburg,Hamburg,20359,Germany,+49 40 28474009,http://www.alleselbe.de,9.962679300000001,53.5531382
,Holsten,,13 Heykenaukamp,,Hamburg,Hamburg,21147,Germany,+49 40 381010,http://www.holsten.de,9.9112095,53.479127
,Blockbräu,,3 Bei den Sankt Pauli-Landungsbrücken,,Hamburg,Hamburg,20359,Germany,+49 40 44405000,http://www.block-braeu.de,9.9692527,53.5456339
,Gröninger,,47 Willy-Brandt-Straße,,Hamburg,Hamburg,20457,Germany,+49 40 570105100,http://www.groeninger-hamburg.de,9.9962792,53.54714800000001
,ÜberQuell,,28-32 Sankt Pauli Fischmarkt,,Hamburg,Hamburg,20359,Germany,+49 40 334421260,http://www.ueberquell.com,9.958575,53.5462563
,Kreativbrauerei,,74-92 Sinstorfer Kirchweg,,Hamburg,Hamburg,21077,Germany,+49 40 47190747,http://www.kreativbrauerei.de,9.9596087,53.4279623
,Landgang,,12 Beerenweg,,Hamburg,Hamburg,22761,Germany,+49 40 85158229,http://www.landgang-brauerei.de,9.9226025,53.56550859999999
,Ratsherrn,,30a Lagerstraße,,Hamburg,Hamburg,20357,Germany,+49 40 380728920,http://www.ratsherrn.de,9.9682417,53.563016
,Buddelship Brauerei,,29 Kohlhöfen,,Hamburg,Hamburg,20355,Germany,+49 173 5849981,http://www.buddelship.com,9.9798165,53.553332
,Bunthaus,,33 Moorwerder Hauptdeich,,Hamburg,Hamburg,21109,Germany,+49 40 18047215,http://www.bunthaus.beer,10.0630783,53.4611879
,Birrificio Shanghait,,Schaeferstrasse 26,,Hamburg,Hamburg,20357,Germany,,http://www.shanghait.beer,,
,Alsfelder,,8 Cent,,Lauterbach (Hessen),Hessen,36341,Germany,+49 6641 1800,http://www.alsfelder.de,9.392651299999999,50.6390531
,Hochstädter Landbier,,13 Bischofsheimer Straße,,Maintal,Hessen,63477,Germany,+49 6181 432326,http://www.hochstaedter-landbier.de,8.8303237,50.1528488
,Das Brauhaus,,1 An der Wied,,Rüsselsheim am Main,Hessen,65428,Germany,+49 6142 562430,http://www.ruesselsheimerbrauhaus.de,8.4566384,49.9848106
,Alte Feuerwache,,6 Schulgasse,,Idstein,Hessen,65510,Germany,+49 6126 958112,http://www.brauhaus-alte-feuerwache.de,8.2680809,50.22186019999999
,Hausbrauerei Armin Latzko,,5 Harkauer Weg,,Wetter (Hessen),Hessen,35083,Germany,+49 6423 2557,,8.6885843,50.9075497
,Bramanufaktur Steckenpferd,,19a Schwanenweg,,Kassel,Hessen,34123,Germany,+49 1525 5429152,http://www.braumanufaktur-steckenpferd.de,9.5129863,51.3088337
,Burggraf Bräu,,231 Darmstädter Straße,,Bensheim,Hessen,64625,Germany,+49 6251 72525,http://www.burggraf-braeu.de,8.6185745,49.7055401
,WasserCraftWerk,,2 Isarstrasse,,Kelsterbach,Hessen,65451,Germany,+49 6142 5909590,http://www.wassercraftwerk.de,8.4770375,50.0370954
,Michelsbräu,,Fahrstr. 83,,Babenhausen in Hessen,Hesse,64832,Germany,,http://www.michelsbraeu.de,,
,Schönecker Brauhaus,,28 Büdesheimer Straße,,Schöneck,Hessen,61137,Germany,+49 6187 9020341,,8.8405917,50.2013919
,Engelhardt Bier,,9 Kirchplatz,,Bad Hersfeld,Hessen,36251,Germany,+49 6621 8011513,http://www.engelhardt-bier.de,9.7076197,50.8689714
,Hütt,,Knallhuette 1,,Baunatal,Hessen,34225,Germany,+49 561 499070,http://www.huett.de,9.4485783,51.2607152
,Graf Zeppelin,,10 Zeppelinstraße,,Bad Homburg vor der Höhe,Hessen,61352,Germany,+49 6172 288662,http://www.hofgut-kronenhof.de/brauhaus/,8.6116654,50.2142958
,Schmidt,,4 Kastanienstraße,,Kronberg im Taunus,Hessen,61476,Germany,+49 6173 950095,http://www.getraenkeschmiede.de,8.5362457,50.1853463
,Kärrners,,7 Kurparkstraße,,Bad Orb,Hessen,63619,Germany,+49 6052 2515,http://www.kaerrners.de,9.351436099999999,50.2234687
,Dorfbrä,,7 Mittelstraße,,Wartenberg,Hessen,36367,Germany,+49 6648 9110073,http://www.dorfbraeuhaus.de,9.474583599999999,50.6077865
,CraftBrauSchmiede,,124 Friedberger Straße,,Bad Vilbel,Hessen,61118,Germany,+49 6101 523690,http://www.craftbrauschmiede.de,8.7437358,50.1927438
,Selbolder Brauhaus,,10 Ringstraße,,Langenselbold,Hessen,63505,Germany,+49 163 6344106,,9.038163899999999,50.1836823
,Bad Wildunger Brauhaus,,2 Frankenberger Straße,,Bad Wildungen,Hessen,34537,Germany,+49 5621 74150,http://www.brauhaus-bad-wildungen.de,9.10132,51.10931
,Lauterbacher-Auerhahn,,8 Cent,,Lauterbach (Hessen),Hessen,36341,Germany,+49 6641 1800,http://www.lauterbacher-auerhahn.de,9.3921847,50.6398732
,Obermühle,,17 Gebrüder Wahl Straße,,Braunfels,Hessen,35619,Germany,+49 6442 4382,http://www.obermuehle-braunfels.de,8.3820239,50.5163149
,Licher,,Am-Hardtberg 1,,Lich,Hessen,35423,Germany,+49 6404 820,http://www.licher.de,8.817150999999999,50.515228
,Hopfenherz,,3 Feldbergstraße,,Weiterstadt,Hessen,64331,Germany,+49 6150 14337,http://www.hopfenherz.de,8.5624509,49.9136865
,Drayß Back & Brauhaus,,1 Bahnhofstraße,,Lorsch,Hessen,64653,Germany,+49 6251 9892234,http://www.back-und-brauhaus.de,8.5675885,49.6542632
,Brauhaus Castel,,27 Otto-Suhr-Ring,,Wiesbaden,Hessen,55252,Germany,+49 6134 24999,http://www.brauhaus-castel.de,8.29242,50.01686
,Maus Bräu,,2 Am Backhaus,,Hünfeld,Hessen,36088,Germany,+49 6652 9829900,http://www.mausbräu.de,9.77711,50.62818009999999
,BrauWerkstatt Malsfeld,,9 Brauereistraße,,Malsfeld,Hessen,34323,Germany,+49 1522 8873118,http://www.brauwerkstatt-malsfeld.de,9.545593499999999,51.0905518
,Darmstädter,,8 Marktplatz,,Darmstadt,Hessen,64283,Germany,+49 6151 26444,http://www.darmstaedter.de,8.6558455,49.8720899
,Wiesbadener Braumanufaktur,,55 Hagenauer Straße,,Wiesbaden,Hessen,65203,Germany,+49 611 333355,http://www.wiesbadener.beer,8.214846699999999,50.0500578
,Grohe,,3 Nieder-Ramstädter Straße,,Darmstadt,Hessen,64283,Germany,+49 6151 4291111,http://www.grohe-gastro.de,8.656749999999999,49.8691833
,Daum Bräu,,14A Erbacher Straße,,Michelstadt,Hessen,64720,Germany,+49 170 5833883,http://www.daumbraeu.tk,9.006020099999999,49.6765
,Ratskeller,,8 Marktplatz,,Darmstadt,Hessen,64283,Germany,+49 6151 26444,http://www.ratskeller-darmstadt.de,8.6558455,49.8720899
,Michelstädter Bier,,1 Mauerstraße,,Michelstadt,Hessen,64720,Germany,+49 6061 5666,http://www.michelstaedterbier.de,9.0055034,49.6785118
,Fuldabrücker Landbrauerei,,1A Rundstraße,,Fuldabrück,Hessen,34277,Germany,+49 5665 30088,http://www.kassel-essentrinken.de/kunden/gastro/LKS/landbrauerei/vk.html,9.501488199999999,51.2280175
,Rathausbräu,,1 Mauerstraße,,Michelstadt,Hessen,64720,Germany,+49 6061 5666,http://www.rathausbraeu.de,9.0055034,49.6785118
,Brewers Fantasy,,14 Paul-Joseph-Straße,,Fürth,Hessen,64658,Germany,+49 6207 4619386,http://www.brewers-fantasy.de,8.7457354,49.6632373
,Faselbräu,,4 Hintergasse,,Mörfelden-Walldorf,Hessen,64546,Germany,+49 179 9333705,http://www.faselbraeu.de,8.568683199999999,49.97268340000001
,Eschweger Klosterbrauerei,,19 Thüringer Straße,,Eschwege,Hessen,37269,Germany,+49 5651 30730,http://www.eschweger-klosterbrauerei.de,10.0250048,51.2004812
,Petrimühle,,1 Bezirksstraße,,Selters (Taunus),Hessen,65618,Germany,+49 174 4474443,http://www.petrimuehle.de,8.2570392,50.3693347
,Fleisbacher,,45 Zur Dornheck,,Sinn,Hessen,35764,Germany,+49 2772 5089035,http://www.fleischbacher-brauerei.de,8.3227476,50.64331379999999
,Heidenroder Craft Brauerei,,8 Parkstraße,,Heidenrod,Hessen,65321,Germany,,http://www.heidenroder-craft-brauerei.de,7.9456066,50.1492289
,Bier Hannes,,568 Hanauer Landstraße,,Frankfurt am Main,Hessen,60386,Germany,+49 69 412890,http://www.bier-hannes.de,8.7680832,50.13322849999999
,Niddaer Marktbräu,,21 Markt,,Nidda,Hessen,63667,Germany,+49 6043 984328,http://www.hotel-zur-traube.de,9.0085745,50.4132436
,Binding,,13 Wallstraße,,Frankfurt am Main,Hessen,60594,Germany,+49 1515 7801106,http://www.binding.de,8.6884342,50.1049117
,Schmucker,,89 Hauptstraße,,Mossautal,Hessen,64756,Germany,+49 6061 7020,http://www.schmucker-bier.de,8.9245452,49.6735565
,Braustil,,57 Oeder Weg,,Frankfurt am Main,Hessen,60318,Germany,,http://www.braustil.de,8.6803232,50.1219242
,Alt Oberurseler Brauhaus,,13 Ackergasse,,Oberursel (Taunus),Hessen,61440,Germany,+49 6171 54370,http://www.meinbier.de,8.578921,50.202898
