id,name,brewery_type,street,city,state,postal_code,website_url,phone,created_at,updated_at,country,longitude,latitude,tags,Notes
counterbalance-brewing-company,Counterbalance Brewing Company,micro,503 S Michigan St Ste B,Seattle,Washington,98108-3305,http://www.counterbalancebeer.com,2064533615,2018-07-24 01:34:28.984561,2018-08-11 21:40:14.004358,United States,,,,
crooked-label-brewing-company,Crooked Label Brewing Company,planning,,Seattle,Washington,98125-6454,,2062931956,2018-07-24 01:34:29.023526,2018-08-11 21:40:14.079665,United States,,,,
dirty-couch-brewing,Dirty Couch Brewing,micro,,Seattle,Washington,98107,http://www.dirtycouchbrewing.com,2063696614,2018-07-24 01:34:29.161501,2018-08-11 21:40:14.524994,United States,,,,
burdick-brewery,Burdick Brewery,proprietor,8520 14th Ave S,Seattle,Washington,98108-4803,http://www.burdickbrewery.com,2069099632,2018-07-24 01:34:28.719895,2018-08-24 16:33:17.49075,United States,-122.3145617,47.5267286,,
cloudburst-brewing,Cloudburst Brewing,micro,2116 Western Ave,Seattle,Washington,98121-2110,http://www.cloudburstbrew.com,2066026061,2018-07-24 01:34:28.9308,2018-08-24 16:33:34.739529,United States,-122.3452717,47.6116138,,
elysian-brewing-co-elysian-fields,Elysian Brewing Co - Elysian Fields,large,542 1st Ave S Ste B,Seattle,Washington,98104-2882,http://www.elysianbrewing.com,2063824498,2018-07-24 01:34:29.48002,2018-08-11 21:40:15.459025,United States,,,,
fair-isle-brewing,Fair Isle Brewing,planning,,Seattle,Washington,98199-1121,http://www.fairislebrewing.com,2066041317,2018-07-24 01:34:29.586196,2018-08-11 21:40:15.666874,United States,,,,
figurehead-brewing-company,Figurehead Brewing Company,micro,4001 21st Ave W Unit B,Seattle,Washington,98199-1201,http://www.figureheadbrewingcompany.com,2064927981,2018-07-24 01:34:29.653756,2018-08-11 21:40:15.840274,United States,,,,
floodland-brewing,Floodland Brewing,micro,3806 Woodland Park Ave North Suite 100,Seattle,Washington,98103,http://www.floodlandbrewing.com,2064862854,2018-07-24 01:34:29.75106,2018-08-11 21:40:16.083087,United States,,,,
future-primitive-brewing-company,Future Primitive Brewing Company,planning,,Seattle,Washington,98106-2816,http://www.unifiedbrewing.com,2068192241,2018-07-24 01:34:29.956552,2018-08-11 21:40:16.873702,United States,,,,
elliott-bay-brewery-and-pub-west-seattle,Elliott Bay Brewery and Pub - West Seattle,brewpub,4720 California Ave SW,Seattle,Washington,98116-4413,http://www.elliottbaybrewing.com,2069328695,2018-07-24 01:34:29.412359,2018-08-24 16:34:16.052384,United States,-122.3865765,47.5604072,,
elliott-bay-public-house-and-brewery-lake-city,Elliott Bay Public House & Brewery - Lake City,brewpub,12537 Lake City Way NE,Seattle,Washington,98125-4424,http://www.elliottbaybrewing.com,2063652337,2018-07-24 01:34:29.437969,2018-08-24 16:34:19.177617,United States,-122.2948936,47.7203026,,
elysian-brewing-co,Elysian Brewing Co,large,5510 Airport Way S,Seattle,Washington,98108-2255,http://www.elysianbrewing.com,2068601920,2018-07-24 01:34:29.45215,2018-08-24 16:34:20.691599,United States,-122.3205871,47.5533243,,
elysian-brewing-co,Elysian Brewing Co,large,1221 E Pike St,Seattle,Washington,98122-3910,http://www.elysianbrewing.com,2068601920,2018-07-24 01:34:29.4656,2018-08-24 16:34:22.193437,United States,-122.3157647,47.6139598,,
floating-bridge-brewing,Floating Bridge Brewing,micro,722 NE 45th St,Seattle,Washington,98105-4719,http://www.floatingbridgebrewing.com,2064664784,2018-07-24 01:34:29.737723,2018-08-24 16:34:44.945173,United States,-122.319801733641,47.6615295,,
flying-bike-cooperative-brewery,Flying Bike Cooperative Brewery,micro,8570 Greenwood Ave N,Seattle,Washington,98103-3614,http://www.flyingbike.coop,2064287709,2018-07-24 01:34:29.791267,2018-08-24 16:34:51.311875,United States,-122.3550721,47.6920561,,
flying-lion-brewing,Flying Lion Brewing,micro,5041 Rainier Ave S Ste 106,Seattle,Washington,98118-1946,http://www.flyinglionbrewing.com,2066599912,2018-07-24 01:34:29.804227,2018-08-24 16:34:52.988604,United States,-122.2840136,47.5560348,,
fremont-brewing-co,Fremont Brewing Co,regional,3409 Woodland Park Ave N,Seattle,Washington,98103-8925,http://www.fremontbrewing.com,2064202407,2018-07-24 01:34:29.928127,2018-08-24 16:35:05.351671,United States,-122.3444367,47.64919175,,
georgetown-brewing-co,Georgetown Brewing Co,regional,5200 Denver Ave S,Seattle,Washington,98108-2246,http://www.georgetownbeer.com,2067668055,2018-07-24 01:34:30.065255,2018-08-24 16:35:14.951804,United States,-122.3256809,47.5552618,,
ghostfish-brewing-company,Ghostfish Brewing Company,micro,2942 1st Ave S,Seattle,Washington,98134-1820,http://www.ghostfishbrewing.com,2532494650,2018-07-24 01:34:30.096992,2018-08-24 16:35:18.036049,United States,-122.3338908,47.5763508,,
gordon-biersch-brewery-restaurant-seattle,Gordon Biersch Brewery Restaurant - Seattle,closed,600 Pine St Ste 401,Seattle,Washington,98101-3709,http://www.craftworksrestaurants.com,2064054205,2018-07-24 01:34:30.146775,2020-10-10 13:37:11,United States,,,,
jellyfish-brewing-company,Jellyfish Brewing Company,micro,,Seattle,Washington,98108-2747,http://www.jellyfishbrewing.com,2063974999,2018-07-24 01:34:30.581784,2018-08-11 21:40:18.387137,United States,,,,
ladd-and-lass-brewing,Ladd & Lass Brewing,planning,,Seattle,Washington,98122,http://www.laddandlassbrewing.com,,2018-07-24 01:34:30.698416,2018-08-11 21:40:18.662533,United States,,,,
hales-ales-brewery-and-pub,Hale's Ales Brewery and Pub,micro,4301 Leary Way NW,Seattle,Washington,98107-4538,http://www.halesbrewery.com,2069632118,2018-07-24 01:34:30.236617,2018-08-24 16:35:30.409596,United States,-122.36559094051,47.6592451,,
holy-mountain-brewing-co,Holy Mountain Brewing Co,micro,1421 Elliott Ave W,Seattle,Washington,98119-3104,http://holymountainbrewing.com,2064988435,2018-07-24 01:34:30.397238,2018-08-24 16:35:45.468086,United States,-122.3745615,47.6308277,,
lantern-brewing,Lantern Brewing,micro,938 N 95th St,Seattle,Washington,98103-3206,http://www.lanternbrewing.com,2067295350,2018-07-24 01:34:30.771171,2018-08-24 16:36:15.323155,United States,-122.3455994,47.6980806,,
maritime-pacific-brewing-co,Maritime Pacific Brewing Co,micro,1111 NW Ballard Way,Seattle,Washington,98107-4639,http://www.maritimebrewery.com,2067826181,2018-07-24 01:34:31.019321,2018-08-11 21:40:19.917074,United States,,,,
lucky-envelope-brewing,Lucky Envelope Brewing,micro,907 NW 50th St,Seattle,Washington,98107-3635,http://www.luckyenvelopebrewing.com,2062890425,2018-07-24 01:34:30.921681,2018-08-24 16:36:28.967898,United States,-122.3691135,47.6648583,,
machine-house-brewery,Machine House Brewery,micro,5840 Airport Way S Ste 121,Seattle,Washington,98108-2751,http://MachineHousebrewery.com,2064026025,2018-07-24 01:34:30.966117,2018-08-24 16:36:33.511986,United States,-122.3171301,47.5502618,,
mcmenamins-queen-anne-brewery,McMenamins Queen Anne Brewery,micro,200 Roy St Ste 105,Seattle,Washington,98109-4110,http://www.mcmenamins.com,2062854722,2018-07-24 01:34:31.135014,2018-08-24 16:36:47.024741,United States,-122.3520571,47.6255427,,
mollusk-brewing,Mollusk Brewing,brewpub,803 Dexter Ave N,Seattle,Washington,98109-4320,http://www.molluskseattle.com,2064031228,2018-07-24 01:34:31.31769,2018-08-24 16:37:03.529606,United States,-122.3425442,47.6269357,,
naked-city-brewing-co,Naked City Brewing Co,brewpub,8564 Greenwood Ave N,Seattle,Washington,98103-3614,http://www.nakedcitybrewing.com,2068386299,2018-07-24 01:34:31.391212,2018-08-24 16:37:11.160219,United States,-122.3550832,47.6918221,,
old-stove-brewing-company,Old Stove Brewing Company,brewpub,1916 Pike Pl Ste 12 # 420,Seattle,Washington,98101-1056,http://www.oldstove.com,2066602682,2018-07-24 01:34:31.774213,2018-08-11 21:40:22.804151,United States,,,,
optimism-brewing-company,Optimism Brewing Company,micro,1158 Broadway,Seattle,Washington,98122-3822,http://www.optimismbrewing.com,2062289227,2018-07-24 01:34:31.801941,2018-08-11 21:40:22.865475,United States,,,,
obec-brewing,Obec Brewing,micro,1144 NW 52nd St,Seattle,Washington,98107-5129,http://www.obecbrewing.com,2066590082,2018-07-24 01:34:31.667826,2018-08-24 16:37:33.54754,United States,-122.3725178,47.6666586,,
outer-planet-craft-brewing,Outer Planet Craft Brewing,micro,1812 12th Ave,Seattle,Washington,98122-8420,http://www.outerplanetbrewing.com,2067637000,2018-07-24 01:34:31.846575,2018-08-24 16:37:48.78085,United States,-122.3167381,47.6180009,,
outlander-brewery-and-pub,Outlander Brewery & Pub,brewpub,225 N 36th St,Seattle,Washington,98103-8610,http://www.outlanderbrewing.com,2064864088,2018-07-24 01:34:31.862557,2018-08-24 16:37:50.298469,United States,-122.3555596,47.6523014,,
peddler-brewing,Peddler Brewing,micro,1514 NW Leary Way,Seattle,Washington,98107-4739,http://www.peddlerbrewing.com,3603620002,2018-07-24 01:34:31.982437,2018-08-24 16:37:59.230653,United States,-122.37703,47.6638679,,
perihelion-brewery,Perihelion Brewery,brewpub,2800 16th Ave S,Seattle,Washington,98144-5732,,2062003935,2018-07-24 01:34:31.996982,2018-08-24 16:38:00.735724,United States,-122.3118193,47.5784432,,
pike-brewing-co,Pike Brewing Co,micro,1415 1st Ave,Seattle,Washington,98101-2017,http://www.pikebrewing.com,2066223373,2018-07-24 01:34:32.061812,2018-08-24 16:38:03.807521,United States,-122.3397179,47.6082151,,
populuxe-brewing,Populuxe Brewing,micro,826 NW 49th St,Seattle,Washington,98107-3614,http://www.populuxebrewing.com,2067063400,2018-07-24 01:34:32.074805,2018-08-24 16:38:05.29729,United States,-122.3680288,47.6645382,,
ram-restaurant-and-brewery-northgate,RAM Restaurant and Brewery- Northgate,brewpub,401 NE Northgate Way Spc 1102,Seattle,Washington,98125-8538,http://www.theram.com,2063648000,2018-07-24 01:34:32.306359,2018-08-11 21:40:24.467583,United States,,,,
ram-restaurant-and-brewery-seattle,RAM Restaurant and Brewery - Seattle,brewpub,2650 NE University Village St,Seattle,Washington,98105-5023,http://www.theram.com,2065253565,2018-07-24 01:34:32.271978,2018-08-24 16:38:26.38359,United States,-122.2980609,47.6641459,,
ravenna-brewing-company,Ravenna Brewing Company,micro,5408 26th Ave NE,Seattle,Washington,98105-3137,http://www.ravennabrewing.com,2067438450,2018-07-24 01:34:32.33906,2018-08-24 16:38:32.485991,United States,-122.299162006348,47.6682272,,
redhook-brewery,Redhook Brewery,regional,714 E Pike St,Seattle,Washington,98122-4697,http://www.redhook.com,4254833232,2018-07-24 01:34:32.354326,2018-08-24 16:38:34.000359,United States,-122.3227119,47.6144468,,
reubens-brews,Reuben's Brews,micro,1133 NW 51st St,Seattle,Washington,98107-5126,http://www.reubensbrews.com,2067842859,2018-07-24 01:34:32.41606,2018-08-24 16:38:38.492838,United States,-122.3721641,47.6655088,,
reubens-brews-taproom,Reuben's Brews Taproom,micro,5010 14th Ave NW,Seattle,Washington,98107-5113,http://www.reubensbrews.com,2067842859,2018-07-24 01:34:32.429157,2018-08-24 16:38:39.980628,United States,-122.3732468,47.6654087,,
rooftop-brewing-co,Rooftop Brewing Co,micro,1220 W Nickerson St,Seattle,Washington,98119-1325,http://www.rooftopbrewco.com,2064578598,2018-07-24 01:34:32.590366,2018-08-24 16:38:56.569012,United States,-122.3732188,47.6557532,,
seapine-brewing-company,Seapine Brewing Company,micro,2959 Utah Ave S,Seattle,Washington,98134-1815,http://www.seapinebrewing.com,5309028110,2018-07-24 01:34:32.72204,2018-08-24 16:39:11.590153,United States,-122.335500297762,47.5760786,,
standard-brewing,Standard Brewing,brewpub,2504 S Jackson St Ste C,Seattle,Washington,98144-2382,http://www.standardbrew.com,2065351584,2018-07-24 01:34:32.995394,2018-08-11 21:40:26.224797,United States,,,,
the-good-society,The Good Society,planning,,Seattle,Washington,98136-2652,,,2018-07-24 01:34:33.207429,2018-08-11 21:40:26.683148,United States,,,,
tin-dog-brewing,Tin Dog Brewing,micro,309 S Cloverdale St Ste A2,Seattle,Washington,98108-4500,http://www.tindogbrewing.com,2064384257,2018-07-24 01:34:33.314864,2018-08-11 21:40:26.985008,United States,,,,
stoup-brewing,Stoup Brewing,micro,1108 NW 52nd St,Seattle,Washington,98107-5129,http://www.stoupbrewing.com,2064575524,2018-07-24 01:34:33.061449,2018-08-24 16:39:46.431337,United States,-122.3711883,47.6666399,,
triple-r-brewing,Triple R Brewing,micro,916 NE 64th Street,Seattle,Washington,98115,http://triplerbrewery.com,2065793370,2018-07-24 01:34:33.385394,2018-08-24 16:40:16.587696,United States,-122.3178868,47.6752147,,
urban-family-brewing,Urban Family Brewing,micro,4441 26th Ave W,Seattle,Washington,98199-1218,http://www.urbanfamilybrewing.com,2069468533,2018-07-24 01:34:33.515735,2018-08-24 16:40:24.635466,United States,-122.3902975,47.6605861,,
west-seattle-brewing-co,West Seattle Brewing Co,micro,4415 Fauntleroy Way SW,Seattle,Washington,98126-2631,http://www.westseattlebrewing.com,2064050972,2018-07-24 01:34:33.749196,2018-08-24 16:40:47.419014,United States,-122.3776296,47.5643605,,
west-seattle-brewing-co-tapshack,West Seattle Brewing Co (TapShack),micro,2536 Alki Ave SW,Seattle,Washington,98116-2262,http://www.westseattlebrewing.com,2064204523,2020-10-09 17:17:30,2020-10-09 17:17:30,United States,-122.406811,47.580335,,
lowercase-brewing-production-facility,Lowercase Brewing - Production Facility,brewpub,8103 8th Ave S,Seattle,Washington,98108-4377,http://www.lowercasebrewing.com,2062584987,2018-07-24 01:34:30.908685,2018-08-24 16:36:27.489304,United States,-122.323155761054,47.53034,,
the-best-of-hands-barrelhouse,The Best Of Hands Barrelhouse,planning,,Seattle,Washington,98126-3228,http://www.bestofhandsbarrelhouse.com,2063352739,2018-07-24 01:34:33.181877,2018-08-11 21:40:26.657432,United States,,,,
pyramid-breweries-/-north-american-breweries,Pyramid Breweries / North American Breweries,brewpub,1201 1st Ave S,Seattle,Washington,98134-1238,http://www.pyramidbrew.com,2066823377,2018-07-24 01:34:32.149406,2018-08-24 16:38:12.872754,United States,-122.33477,47.5920086,,
north-jetty-brewing,North Jetty Brewing,micro,4200 Pacific Way,Seaview,Washington,98644-4212,http://www.northjettybrewing.com,3606424234,2018-07-24 01:34:31.517618,2018-08-24 16:37:23.394869,United States,-124.0545827,46.333147,,
fathom-and-league-hop-yard-brewery,Fathom & League Hop Yard Brewery,micro,360 Grandview Dr,Sequim,Washington,98382-7875,http://www.fathomandleaguebrewery.com,3602860278,2018-07-24 01:34:29.627373,2018-08-11 21:40:15.805134,United States,,,,
keyhole-valley-brewing,Keyhole Valley Brewing,micro,,Shelton,Washington,98584,http://www.keyholevalleybrewing.com,,2018-07-24 01:34:30.634283,2018-08-11 21:40:18.473094,United States,,,,
hemlock-state-brewing-company,Hemlock State Brewing Company,micro,18305 Sunnyside Ave N,Shoreline,Washington,98133-4627,http://www.hemlockstate.com,2062261028,2018-07-24 01:34:30.330006,2018-08-24 16:35:39.441888,United States,-122.331134015984,47.7616169220104,,
cash-brewing-company,Cash Brewing Company,brewpub,3388 NW Byron St Ste 100,Silverdale,Washington,98383-8548,http://www.cashbrewing.com,3606337852,2018-07-24 01:34:28.833911,2018-08-11 21:40:13.625036,United States,,,,
lost-canoe-brewing-co,Lost Canoe Brewing Co,micro,1208 10th St,Snohomish,Washington,98290-2099,http://www.facebook.com/lostcanoebrew/,3605683984,2018-07-24 01:34:30.86923,2018-08-24 16:36:24.408582,United States,-122.096621963598,47.9241141959796,,
scrappy-punk-brewing,Scrappy Punk Brewing,micro,9029A 112th Dr SE,Snohomish,Washington,98290-,http://www.facebook.com/scrappypunkbrew,5038101655,2018-07-24 01:34:32.696051,2018-08-24 16:39:08.635845,United States,-122.080104887189,47.9136556714666,,
snotown-brewery,SnoTown Brewery,micro,511 2nd St,Snohomish,Washington,98290-3009,http://www.facebook.com/SnoTownBrewery/,4252318113,2018-07-24 01:34:32.914345,2018-08-24 16:39:31.054857,United States,-122.088761,47.912652,,
sound-to-summit,Sound To Summit,brewpub,1830 Bickford Ave Ste 111,Snohomish,Washington,98290-1751,http://www.sound2summit.com,3602948127,2018-07-24 01:34:32.942316,2018-08-24 16:39:34.104046,United States,-122.102392660754,47.9330785850761,,
haywire-brewing-company,Haywire Brewing Company,micro,12125 Treosti Rd,Snohomish,Washington,98290-6918,http://www.haywirebrewery.com,3605682739,2018-07-24 01:34:30.277433,2018-08-24 16:35:34.948808,United States,-122.0812498,47.8860915,,
spada-farmhouse-brewery,Spada Farmhouse Brewery,micro,,Snohomish,Washington,98290-6125,http://www.spadafarmhousebrewery.com,4253306938,2018-07-24 01:34:32.956044,2018-08-11 21:40:26.134561,United States,,,,
three-bull-brewing-co,Three Bull Brewing Co,micro,809 19th St,Snohomish,Washington,98290-1444,http://www.threebullbrewing.com,2065505244,2018-07-24 01:34:33.275146,2018-08-24 16:40:04.539734,United States,-122.091708591728,47.934747456747,,
dru-bru-snoqualmie-pass,Dru Bru - Snoqualmie Pass,micro,10 Pass Life Way # 3,Snoqualmie Pass,Washington,98068,http://www.drubru.com,4254340700,2018-07-24 01:34:29.287066,2020-10-09 17:41:33,United States,-121.412584,47.421312,,
dru-bru-cle-elum,Dru Bru - Cle Elum,micro,1015 E 2nd St.,Cle Elum,Washington,98922-1324,http://www.drubru.com,4254340700,2020-10-09 17:42:56,2020-10-09 17:42:56,United States,-120.917988,47.194315,,
no-boat-brewing-company,No Boat Brewing Company,micro,35214 SE Center St # 2,Snoqualmie,Washington,98065-9279,http://www.noboatbrewing.com,2063995626,2018-07-24 01:34:31.459249,2018-08-24 16:37:17.399944,United States,-121.872184684211,47.5291711157895,,
snoqualmie-falls-brewing-co,Snoqualmie Falls Brewing Co,brewpub,8032 Falls Ave SE,Snoqualmie,Washington,98065-0924,,,2018-07-24 01:34:32.90024,2018-08-24 16:39:29.511734,United States,-121.82409766359,47.5286214,,
badass-backyard-brewing,Badass Backyard Brewing,micro,1415 N Argonne Rd,Spokane Valley,Washington,99212-2685,http://badassbackyardbrewing.com,5092423225,2018-07-24 01:34:27.993332,2018-08-24 16:32:31.158279,United States,-117.282919,47.6699039393939,,
genus-brewing-/-nu-home-brew-and-bottles,Genus Brewing / Nu Home Brew and Bottles,micro,14109 E Sprague Ave Ste 8,Spokane Valley,Washington,99216-2171,http://www.nuhomebrewery.com,5098082395,2018-07-24 01:34:30.051544,2018-08-11 21:40:17.014527,United States,,,,
perry-street-brewing-co,Perry Street Brewing Co.,micro,1025 S Perry St # 2,Spokane,Washington,99202-3464,http://www.perrystreetbrewing.com,5092792820,2018-07-24 01:34:32.047406,2018-08-24 16:38:02.362869,United States,-117.389802164913,47.6460507290258,,
english-setter-brewing-company,English Setter Brewing Company,brewpub,15310 E Marietta Ave Ste 4,Spokane,Washington,99216-1876,http://www.englishsetterbrewing.com,5094133663,2018-07-24 01:34:29.526818,2018-08-11 21:40:15.554046,United States,,,,
brewery-in-planning-spokane,Brewery In Planning - Spokane,planning,,Spokane,Washington,99208,,,2018-07-24 01:34:28.605069,2018-08-11 21:40:13.101654,United States,,,,
bellwether-brewing-co,Bellwether Brewing Co,micro,2019 N Monroe St,Spokane,Washington,99205-4542,http://www.bellwetherbrewing.net,5092808345,2018-07-24 01:34:28.175049,2018-08-24 16:32:47.934657,United States,-117.426549729628,47.6764557446378,,
benniditos-brewpub,Bennidito's Brewpub,brewpub,1909 E Sprague Ave,Spokane,Washington,99202-3120,http://www.benniditosbrewpub.com,5092905018,2018-07-24 01:34:28.192769,2018-08-24 16:32:49.571554,United States,-117.2178526,47.6571208,,
four-eyed-guys-brewing,Four Eyed Guys Brewing,micro,Audobon,Spokane,Washington,99205,http://foureyedguysbrewing.com,5097959648,2018-07-24 01:34:29.875184,2018-08-11 21:40:16.602456,United States,,,,
the-hidden-mother-brewery,The Hidden Mother Brewery,micro,412 W Sharp Ave,Spokane,Washington,99201-2421,https://thehiddenmotherbrewery.com,5099193595,2018-07-24 01:34:33.247366,2020-10-11 12:56:44,United States,-117.417792,47.669775,,
hopped-up-brewing-company,Hopped Up Brewing Company,micro,10421 E Sprague Ave,Spokane,Washington,99206-3629,http://www.hoppedupbrew.com,5094132488,2018-07-24 01:34:30.43582,2018-08-24 16:35:48.567944,United States,-117.2178526,47.6571208,,
iron-goat-brewing,Iron Goat Brewing,brewpub,1302 W 2nd Ave,Spokane,Washington,99201-4616,http://www.irongoatbrewing.com,5094740722,2018-07-24 01:34:30.530245,2018-08-24 16:35:59.057474,United States,-117.43128255014,47.6545287766289,,
little-spokane-brewing-company,Little Spokane Brewing Company,micro,154 S Madison St Ste 101,Spokane,Washington,99201-4542,http://www.littlespokanebrewingco.com,,2018-07-24 01:34:30.815509,2018-08-11 21:40:19.145308,United States,,,,
mountain-lakes-brewing-company,Mountain Lakes Brewing Company,micro,164 S Washington St Ste 700,Spokane,Washington,99201-4349,http://www.MountainLakesBrewCo.com,5033481733,2018-07-24 01:34:31.330604,2018-08-11 21:40:21.246747,United States,,,,
no-li-brewhouse,No-Li Brewhouse,micro,1003 E Trent Ave Ste 170,Spokane,Washington,99202-2185,http://www.nolibrewhouse.com,5093154061,2018-07-24 01:34:31.472722,2018-08-11 21:40:21.853209,United States,,,,
millwood-brewing-company,Millwood Brewing Company,micro,9013 E Frederick Ave,Spokane,Washington,99212-2108,http://www.millwoodbrewery.com,5093689538,2018-07-24 01:34:31.291382,2018-08-24 16:37:00.535919,United States,-117.283754999094,47.6854110818881,,
river-city-brewing,River City Brewing,micro,121 S Cedar St,Spokane,Washington,99201-6500,http://www.rivercitybrew.com,9043982299,2018-07-24 01:34:32.444786,2018-08-24 16:38:41.588643,United States,-117.432350833333,47.6560530833333,,
steam-plant-grill,Steam Plant Grill,brewpub,159 S Lincoln St Ste 1,Spokane,Washington,99201-4409,http://www.steamplantspokane.com,5097773900,2018-07-24 01:34:33.021807,2018-08-11 21:40:26.292353,United States,,,,
twelve-string-brewing-co,Twelve String Brewing Co,micro,11616 E Montgomery Dr Ste 26,Spokane,Washington,99206-6608,http://www.twelvestringbrewingco.com,5092413697,2018-07-24 01:34:33.458821,2018-08-11 21:40:27.336535,United States,,,,
square-wheel-brewing-co,Square Wheel Brewing Co,micro,4705 N Fruit Hill Rd,Spokane,Washington,99217-9619,http://www.squarewheelbrewing.com,5099942600,2018-07-24 01:34:32.968337,2018-08-24 16:39:35.607721,United States,-117.253810663422,47.6980049576216,,
the-grain-shed,The Grain Shed,brewpub,1026 E Newark Ave,Spokane,Washington,99202,http://www.thegrainshed.coop,5092413853,2018-07-24 01:34:33.221221,2018-08-24 16:39:58.35324,United States,-117.394823591837,47.6492778163265,,
tts-old-iron-brewery,TTs Old Iron Brewery,micro,154 S Madison St,Spokane,Washington,99201-4542,http://www.ttsoldironbrewery.com,,2018-07-24 01:34:33.443645,2018-08-24 16:40:21.09758,United States,-117.428165144901,47.655247998136,,
waddells-brewing-co,Waddell's Brewing Co.,brewpub,6501 N Cedar Rd Ste 1,Spokane,Washington,99208-4571,http://www.waddellsbrewery.com,5093217818,2018-07-24 01:34:33.642551,2018-08-11 21:40:27.714196,United States,,,,
whistle-punk-brewing-company,Whistle Punk Brewing Company,micro,122 S Monroe St,Spokane,Washington,99201-4007,http://www.whistlepunkbrewing.com,5093154465,2018-07-24 01:34:33.806316,2018-08-24 16:40:53.649834,United States,-117.4267386,47.6564232,,
young-buck-brewing,Young Buck Brewing,micro,154 S Madison St,Spokane,Washington,99201-4542,http://www.youngbuckbrewing.com,5092703306,2018-07-24 01:34:33.926422,2018-08-24 16:41:05.889403,United States,-117.428165144901,47.655247998136,,
black-label-brewing-company,Black Label Brewing Company,micro,19 W Main Ave,Spokane,Washington,99201-5124,http://www.blacklabelbrewing.com,5098227436,2018-07-24 01:34:28.335532,2018-08-24 16:32:59.123483,United States,-117.411458727273,47.6590031818182,,
v-twin-brewing-company,V Twin Brewing Company,micro,2302 N Argonne Rd Ste H,Spokane,Washington,99212-2366,http://www.facebook.com/vtwinbrewingco,5098680182,2018-07-24 01:34:33.530844,2018-08-11 21:40:27.462408,United States,,,,
ale-spike,Ale Spike,micro,"9300 271st St NW, Ste B-5",Stanwood,Washington,98292,http://www.alespike.com,,2018-07-24 01:34:27.807657,2018-08-11 21:40:11.454389,United States,,,,
walking-man-brewing-co,Walking Man Brewing Co,micro,240 SW 1st St,Stevenson,Washington,98648-6649,http://www.walkingmanbeer.com,5094275520,2018-07-24 01:34:33.655411,2018-08-11 21:40:27.746247,United States,,,,
timber-monster-brewing-company,Timber Monster Brewing Company,micro,410 Main Street,Sultan,Washington,98294,,4257500814,2018-07-24 01:34:33.301342,2018-08-24 16:40:07.552568,United States,-121.816215806767,47.8624107598155,,
half-lion-brewing-company,Half Lion Brewing Company,micro,1723 West Valley Hwy E Ste 101,Sumner,Washington,98390-9700,http://www.halflion.com,2537504479,2018-07-24 01:34:30.251531,2018-08-11 21:40:17.419321,United States,,,,
rock-wood-fired-pizza-/-keep-rockin-llc,Rock Wood Fired Pizza / Keep Rockin' LLC,contract,14209 29th St E Ste 102,Sumner,Washington,98390-9689,,2539875479,2018-07-24 01:34:32.518911,2018-08-11 21:40:25.01857,United States,,,,
snipes-mountain-brewing-co,Snipes Mountain Brewing Co,micro,905 Yakima Valley Hwy,Sunnyside,Washington,98944-1334,http://www.snipesmountain.com,5098372739,2018-07-24 01:34:32.887626,2018-08-24 16:39:28.023476,United States,-120.011490159278,46.3292117355135,,
varietal-beer-company,Varietal Beer Company,micro,416 E Edison Ave,Sunnyside,Washington,98944-1459,http://www.varietalbeer.com,5093074622,2018-07-24 01:34:33.590023,2018-08-24 16:40:32.359612,United States,-120.0157684375,46.3237031875,,
dystopian-state-brewing,Dystopian State Brewing,micro,611 S Baker St,Tacoma,Washington,98402-2318,http://www.dystopianstate.com,2533023466,2018-07-24 01:34:29.341429,2018-08-24 16:34:11.036513,United States,-122.443306593961,47.2583606145584,,
7-seas-brewing-co,7 Seas Brewing Co,micro,2101 Jefferson Ave,Tacoma,Washington,98402-1519,http://www.7seasbrewing.com,2535727771,2018-07-24 01:34:27.766843,2018-08-24 16:32:07.102297,United States,-122.4390379,47.242614,,
bj's-restaurant-&-brewhouse-tacoma,BJs Restauraunt & Brewhouse,brewpub,4502 S. Steele St. Suite 1500,Tacoma,Washington,98409,https://www.bjsrestaurants.com/locations/wa/tacoma,2534721220,2020-10-11 15:37,2020-10-11 15:37,United States,-122.467515,47.214875,,
black-fleet-brewing,Black Fleet Brewing,micro,2302 Fawcett Ave,Tacoma,Washington,98402,http://www.blackfleetbrewing.com,2533271641,2018-07-24 01:34:28.320028,2020-10-11 15:44,United States,-122.44036,47.24082,,
dunagan-brewing-co,Dunagan Brewing Co,micro,1126 Commerce St,Tacoma,Washington,98402-4307,http://www.dunaganbrewing.com,,2018-07-24 01:34:29.300916,2018-08-24 16:34:06.336307,United States,-122.439424636364,47.2529245353535,,
gig-harbor-brewing,Gig Harbor Brewing,micro,3120 South Tacoma Way,Tacoma,Washington,98409-4717,http://www.gigharborbrewing.com,,2018-07-24 01:34:30.111894,2018-08-24 16:35:19.847782,United States,-122.477272122449,47.2280589591837,,
north-47-brewing-co,North 47 Brewing Co,micro,1000 Town Ctr NE Ste 160,Tacoma,Washington,98422-1197,http://www.north47brewery.com,2535179865,2018-07-24 01:34:31.485691,2018-08-11 21:40:21.913333,United States,,,,
mirage-beer-co,Mirage Beer Co.,proprietor,4109 N 37th St,Tacoma,Washington,98407-5610,http://miragebeer.com,2532256654,2018-07-24 01:34:31.304713,2018-08-24 16:37:02.059858,United States,-122.491468333333,47.2815166666667,,
